,,
0.000833333,24.3712,19.24503
0.01666667,24.3867,19.23958
0.05,24.54754,19.25148
0.08333334,24.97666,19.31122
0.1166666,25.71938,19.34896
0.1458333,26.6404,19.30568
0.175,27.85497,19.28389
0.2083334,29.59177,19.28976
0.2416666,31.72144,19.21713
0.275,34.24985,19.2445
0.3041667,36.79016,19.29352
0.3333333,39.64705,19.2449
0.3666667,43.10869,19.23413
0.4,46.69626,19.24298
0.4333334,50.35445,19.30948
0.4625,53.57579,19.31888
0.4916667,56.78232,19.34002
0.525,60.38196,19.36686
0.5583334,63.88144,19.36789
0.5916668,67.24798,19.36174
0.6208334,70.0718,19.37402
0.65,72.76924,19.34363
0.6833332,75.70182,19.31554
0.7166668,78.45884,19.33345
0.7458334,80.73,19.28722
0.775,82.86004,19.36349
0.8083332,85.13098,19.37714
0.8416668,87.23534,19.36295
0.875,89.17499,19.36347
0.9041666,90.74293,19.44347
0.9333332,92.18959,19.46756
0.9666668,93.71369,19.45645
1,95.10094,19.42391
1.033333,96.35788,19.43047
1.0625,97.36168,19.47676
1.091666,98.27782,19.51711
1.125,99.2261,19.50838
1.158333,100.0735,19.50154
1.191666,100.8284,19.50322
1.220833,101.4203,19.4854
1.25,101.9492,19.49342
1.283333,102.482,19.50781
1.316666,102.946,19.51344
1.35,103.3454,19.5072
1.379167,103.6434,19.50616
1.408333,103.9034,19.4924
1.441666,104.1466,19.48362
1.475,104.3434,19.49525
1.504167,104.4754,19.52336
1.533333,104.5788,19.5425
1.566666,104.6607,19.55468
1.6,104.7059,19.55009
1.633334,104.7177,19.5535
1.6625,104.702,19.5568
1.691666,104.667,19.561
1.725,104.5999,19.55926
1.758334,104.5096,19.5646
1.791667,104.3977,19.57204
1.820834,104.2834,19.57632
1.85,104.1525,19.57474
1.883334,103.9882,19.57407
1.916667,103.8054,19.58142
1.95,103.6109,19.58566
1.979166,103.4285,19.58082
2.008333,103.2349,19.58611
2.041667,103.006,19.60472
2.075,102.7636,19.60961
2.108334,102.5133,19.60389
2.1375,102.2867,19.60114
2.166667,102.0511,19.59882
2.2,101.78,19.60047
2.233334,101.5034,19.61396
2.2625,101.2522,19.61746
2.291667,101.0009,19.61428
2.325,100.706,19.61639
2.358334,100.408,19.61888
2.391666,100.1072,19.61986
2.420833,99.83809,19.61744
2.45,99.56632,19.61924
2.483334,99.25659,19.61706
2.516666,98.94361,19.62238
2.55,98.62912,19.62458
2.579166,98.35202,19.62762
2.608334,98.07282,19.62649
2.641666,97.75328,19.62062
2.675,97.43449,19.62504
2.708334,97.1135,19.62066
2.7375,96.82972,19.6205
2.766666,96.55116,19.62184
2.8,96.2308,19.62129
2.833334,95.90964,19.62467
2.866666,95.58788,19.62667
2.895833,95.30571,19.62512
2.925,95.02554,19.61888
2.958334,94.70506,19.62176
2.991666,94.38509,19.61767
3.020833,94.10431,19.62018
3.05,93.82866,19.6295
3.083334,93.51452,19.63038
3.116666,93.19795,19.63075
3.15,92.88269,19.62821
3.179166,92.60962,19.62654
3.208334,92.33611,19.62662
3.241666,92.02488,19.62282
3.275,91.71384,19.62158
3.308334,91.40574,19.62401
3.3375,91.13671,19.6232
3.366666,90.86594,19.62292
3.4,90.56816,19.62238
3.433334,90.27482,19.62691
3.466667,89.98624,19.62681
3.495834,89.74241,19.62708
3.525,89.50486,19.62882
3.558334,89.24293,19.62941
3.591667,88.99411,19.62852
3.625,88.7583,19.62925
3.654167,88.56265,19.62706
3.683334,88.3798,19.63092
3.716667,88.18192,19.63079
3.75,87.99938,19.62987
3.779167,87.85389,19.62951
3.808334,87.71936,19.63183
3.841667,87.581,19.63249
3.875,87.45665,19.63002
3.908333,87.3482,19.62872
3.9375,87.25959,19.62696
3.966667,87.19059,19.62794
4,87.11657,19.63176
4.033333,87.05756,19.63126
4.066666,87.01043,19.6313
4.095833,86.97726,19.63084
4.125,86.94978,19.63022
4.158333,86.92711,19.62565
4.191666,86.91062,19.62896
4.225,86.90836,19.62864
4.254166,86.91103,19.63122
4.283333,86.9165,19.63442
4.316666,86.92575,19.62842
4.35,86.94208,19.6262
4.383333,86.96082,19.63241
4.4125,86.97922,19.63497
4.441666,87.00134,19.6326
4.475,87.02301,19.6301
4.508333,87.05059,19.63099
4.5375,87.07462,19.62912
4.566666,87.10426,19.62977
4.6,87.1307,19.63181
4.633333,87.16234,19.62996
4.666666,87.19457,19.63109
4.695833,87.21939,19.6286
4.725,87.24531,19.63021
4.758333,87.27303,19.63066
4.791666,87.30299,19.63071
4.825,87.33062,19.6301
4.854166,87.35395,19.62492
4.883333,87.37556,19.62382
4.916666,87.40592,19.62516
4.95,87.43285,19.62426
4.983334,87.46019,19.62547
5.0125,87.48382,19.62699
5.041666,87.50516,19.62738
5.075,87.53012,19.63331
5.108334,87.55325,19.63532
5.141667,87.58046,19.63494
5.170833,87.60121,19.63189
5.2,87.6242,19.63389
5.233334,87.64784,19.63344
5.266668,87.66914,19.63215
5.295832,87.6889,19.63307
5.325,87.708,19.63524
5.358334,87.73095,19.63074
5.391668,87.75318,19.63427
5.425,87.7792,19.63617
5.454166,87.80118,19.63958
5.483334,87.82178,19.64042
5.516668,87.84482,19.63998
5.55,87.86587,19.63839
5.583332,87.88735,19.63711
5.6125,87.90926,19.63615
5.641668,87.92847,19.63491
5.675,87.95138,19.63565
5.708332,87.97394,19.63631
5.741668,88.00051,19.63485
5.770832,88.02148,19.63328
5.8,88.0405,19.6338
5.833332,88.06369,19.63863
5.866668,88.08556,19.63539
5.9,88.10546,19.63411
5.929168,88.12172,19.63791
5.958332,88.13852,19.6384
5.991668,88.15519,19.64186
6.025,88.1785,19.6392
6.054168,88.19832,19.63506
6.083332,88.2212,19.63771
6.116668,88.24439,19.63771
6.15,88.2668,19.63374
6.183334,88.2837,19.63526
6.2125,88.30286,19.63382
6.241668,88.32118,19.63449
6.275,88.34218,19.63722
6.308334,88.36024,19.63528
6.341668,88.37931,19.63651
6.370834,88.39686,19.63542
6.4,88.41165,19.63705
6.433334,88.42931,19.63666
6.466666,88.44902,19.63751
6.5,88.46476,19.63949
6.529166,88.48199,19.63496
6.558334,88.49505,19.63816
6.591666,88.50624,19.64062
6.625,88.52363,19.63613
6.658334,88.54184,19.63735
6.6875,88.55465,19.63675
6.716666,88.56718,19.63475
6.75,88.58038,19.63355
6.783334,88.59551,19.63758
6.8125,88.60679,19.63908
6.841666,88.62026,19.64121
6.875,88.63094,19.63935
6.908334,88.64144,19.63957
6.941666,88.65125,19.63832
6.970834,88.65769,19.63786
7,88.66934,19.6413
7.033334,88.67922,19.64103
7.066666,88.69109,19.64077
7.1,88.70338,19.64266
7.129166,88.71191,19.6413
7.158334,88.71851,19.64136
7.191666,88.73243,19.64121
7.225,88.7453,19.64229
7.258334,88.75429,19.63861
7.2875,88.76338,19.64144
7.316666,88.76997,19.64129
7.35,88.781,19.63988
7.383334,88.78734,19.64084
7.416666,88.79955,19.64134
7.445832,88.80793,19.63752
7.475,88.81538,19.63489
7.508334,88.82319,19.637
7.541666,88.83032,19.6418
