0.002466667,25.25499,13.98864
0.004166667,25.2562,13.98877
0.0125,25.25542,13.989
0.02083334,25.2502,13.98896
0.02916666,25.25298,13.98907
0.0375,25.25439,13.98905
0.04583334,25.2542,13.98902
0.05416668,25.25767,13.98898
0.0625,25.25767,13.98886
0.07083332,25.26073,13.98892
0.07916666,25.26463,13.9891
0.0875,25.26381,13.98907
0.09583332,25.26982,13.9891
0.1041666,25.27426,13.9892
0.1125,25.27754,13.98917
0.1208333,25.27964,13.98912
0.1291666,25.2899,13.98911
0.1375,25.29683,13.98903
0.1458333,25.30458,13.98902
0.1541667,25.3097,13.98923
0.1625,25.322,13.98947
0.1708334,25.32784,13.98951
0.1791666,25.34056,13.98962
0.1875,25.34856,13.98963
0.1958334,25.35983,13.98969
0.2041667,25.37489,13.98989
0.2125,25.38528,13.98998
0.2208333,25.3991,13.99022
0.2291667,25.41192,13.99018
0.2375,25.42622,13.99026
0.2458334,25.4435,13.99035
0.2541666,25.4578,13.99051
0.2625,25.47346,13.99019
0.2708334,25.48928,13.99025
0.2791667,25.50867,13.99048
0.2875,25.5307,13.99052
0.2958333,25.54776,13.99048
0.3041667,25.57124,13.99042
0.3125,25.59285,13.99044
0.3208333,25.61043,13.99046
0.3291667,25.63039,13.99053
0.3375,25.65148,13.99058
0.3458333,25.68181,13.9908
0.3541666,25.70346,13.99106
0.3625,25.72676,13.99116
0.3708334,25.75725,13.99111
0.3791666,25.78201,13.99114
0.3875,25.80987,13.99113
0.3958334,25.838,13.99103
0.4041666,25.86423,13.99108
0.4125,25.89316,13.99122
0.4208333,25.923,13.9913
0.4291667,25.95261,13.9914
0.4375,25.98161,13.99128
0.4458333,26.01142,13.99119
0.4541667,26.04284,13.99104
0.4625,26.07914,13.99116
0.4708334,26.10912,13.99138
0.4791666,26.14442,13.99141
0.4875,26.17383,13.99154
0.4958334,26.2094,13.99159
0.5041666,26.24744,13.99164
0.5125,26.28398,13.99151
0.5208332,26.31593,13.99143
0.5291666,26.35463,13.99164
0.5375,26.38784,13.99169
0.5458334,26.42657,13.99187
0.5541668,26.4636,13.99169
0.5625,26.50026,13.99158
0.5708332,26.53791,13.99154
0.5791666,26.57843,13.99151
0.5875,26.61734,13.99134
0.5958334,26.65386,13.99136
0.6041668,26.6918,13.99139
0.6125,26.73382,13.99137
0.6208334,26.7709,13.9916
0.6291666,26.80641,13.9918
0.6375,26.85419,13.99156
0.6458332,26.89209,13.99169
0.6541666,26.93455,13.99184
0.6625,26.97684,13.99182
0.6708334,27.0174,13.99188
0.6791668,27.05457,13.99183
0.6875,27.09478,13.99194
0.6958332,27.13855,13.99194
0.7041666,27.17832,13.99189
0.7125,27.22088,13.992
0.7208334,27.26777,13.99185
0.7291668,27.31192,13.99199
0.7375,27.35355,13.99203
0.7458334,27.3966,13.99183
0.7541666,27.43758,13.99177
0.7625,27.48055,13.99186
0.7708332,27.52478,13.99204
0.7791666,27.5665,13.9922
0.7875,27.60917,13.99199
0.7958334,27.6517,13.9919
0.8041668,27.69304,13.99189
0.8125,27.7344,13.99195
0.8208332,27.77815,13.99197
0.8291666,27.82334,13.99176
0.8375,27.86924,13.99174
0.8458334,27.91246,13.99178
0.8541668,27.95799,13.99181
0.8625,27.99964,13.9917
0.8708332,28.04425,13.99167
0.8791668,28.08734,13.99179
0.8875,28.13021,13.99181
0.8958332,28.17357,13.99192
0.9041666,28.21666,13.99194
0.9125,28.26118,13.9917
0.9208334,28.30469,13.99177
0.9291668,28.34788,13.99179
0.9375,28.39287,13.9917
0.9458332,28.43463,13.99166
0.9541666,28.47808,13.99169
0.9625,28.52029,13.99158
0.9708334,28.56358,13.9915
0.9791668,28.60714,13.99151
0.9875,28.65027,13.99144
0.9958332,28.69148,13.99146
1.004167,28.73894,13.99143
1.0125,28.78204,13.99128
1.020833,28.82256,13.99134
1.029167,28.86516,13.99132
1.0375,28.90742,13.99141
1.045834,28.95154,13.9914
1.054167,28.99502,13.99138
1.0625,29.03938,13.99136
1.070833,29.08148,13.99126
1.079166,29.11789,13.99136
1.0875,29.16141,13.99129
1.095833,29.20345,13.99118
1.104166,29.24844,13.99139
1.1125,29.28861,13.9914
1.120833,29.33562,13.99144
1.129167,29.37423,13.99122
1.1375,29.41685,13.99113
1.145834,29.45881,13.9913
